"","identifier","text","mehercules_bene_homo_puto_sit_curabo_potest","fuit_fecit_quicquid_illum_nemo_manu_summam","sibi_plus_sestertium_illius_die_male_mei","puer_iussit_quem_esset_es_quia_domini","nobis_pro_adhuc_omnium_nunc_interim_fit","homo_vos_oportet_homines_vinum_hodie_nostrum","deinde_mensam_ante_aliquot_ubi_fortunata_circa","sibi_illum_afferri_coepi_iussit_postquam_vix","vides_quia_nunquam_quare_nunc_ideo_assem","illum_hic_mea_meam_summam_ideo_longe","eius_subinde_puer_cocus_hic_idem_aliquid","ait_agamemnon_quemadmodum_c_statim_ita_quibus","altera_habebat_fuerunt_parte_positus_nunc_triclinium","triclinium_familia_habinnas_totum_vero_nobis_plane","unum_melius_valde_balneum_eius_dicebat_ceterum","pedes_trimalchionis_minus_scilicet_heu_sumus_supra","magis_suum_fuit_res_eum_ipsum_immo","statim_pueri_duo_dii_lana_aquam_servi","ecce_subito_ceterum_canem_ianuam_trimalchionis_cuius","nemo_quem_sua_suam_amat_fortunata_dixit"
"52","urn:cts:latinLit:phi0972.phi001:32.2","Pallio enim coccineo adrasum excluserat caput circaque oneratas veste cervices laticlaviam immiserat mappam fimbriis hinc atque illinc pendentibus.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"53","urn:cts:latinLit:phi0972.phi001:32.3","Habebat etiam in minimo digito sinistrae manus anulum grandem subauratum, extremo vero articulo digiti sequentis minorem, ut mihi videbatur, totum aureum, sed plane ferreis veluti stellis ferruminatum. ","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"54","urn:cts:latinLit:phi0972.phi001:32.4","Et ne has tantum ostenderet divitias, dextrum nudavit lacertum armilla aurea cultum et eboreo circulo lamina splendente conexo.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"55","urn:cts:latinLit:phi0972.phi001:33.1","Ut deinde pinna argentea dentes perfodit,Amici inquit nondum mihi suave erat in triclinium venire, sed ne diutius absentivos morae vobis essem, omnem voluptatem mihi negavi. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.835714285714286","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"56","urn:cts:latinLit:phi0972.phi001:33.2","Permittetis tamen finiri lusum. Sequebatur puer cum tabula terebinthina et crystallinis tesseris, notavique rem omnium delicatissimam. Pro calculis enim albis ac nigris aureos argenteosque habebat denarios. ","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.597619047619047","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.35952380952381","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"57","urn:cts:latinLit:phi0972.phi001:33.3","Interim dum ille omnium textorum dicta inter lusum consumit, gustantibus adhuc nobis repositorium allatum est cum corbe, in quo gallina erat lignea patentibus in orbem alis, quales esse solent quae incubant ova. ","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.678378378378378","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.137837837837838","0.0027027027027027","0.0027027027027027"
"58","urn:cts:latinLit:phi0972.phi001:33.4","Accessere continuo duo servi et symphonia strepente scrutari paleam coeperunt erutaque subinde pavonina ova divisere convivis.","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.559259259259259","0.0037037037037037","0.0037037037037037"
"59","urn:cts:latinLit:phi0972.phi001:33.5","Convertit ad hanc scaenam Trimalchio vultum et Amici ait pavonis ova gallinae iussi supponi. Et mehercules timeo ne iam concepti sint; temptemus tamen, si adhuc sorbilia sunt. ","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.746808510638298","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.214893617021277","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809","0.00212765957446809"
"60","urn:cts:latinLit:phi0972.phi001:33.6","Accipimus nos cochlearia non minus selibras pendentia ovaque ex farina pingui figurata pertundimus.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"61","urn:cts:latinLit:phi0972.phi001:33.7","Ego quidem paene proieci partem meam, nam videbatur mihi iam in pullum coisse. ","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.231818181818182","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.686363636363636","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455","0.00454545454545455"
"62","urn:cts:latinLit:phi0972.phi001:33.8","Deinde ut audivi veterem convivam: Hic nescio quid boni debet esse, perse cutus putamen manu pinguissimam ficedulam inveni piperato vitello circumdatam.","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.121428571428571","0.00238095238095238","0.00238095238095238","0.835714285714286","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238","0.00238095238095238"
"63","urn:cts:latinLit:phi0972.phi001:34.1","Iam Trimalchio eadem omnia lusu intermisso poposcerat feceratque potestatem clara voce, si quis nostrum iterum vellet mulsum sumere, cum subito signum symphonia datur et gustatoria pariter a choro cantante rapiuntur. ","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.471875","0.003125","0.471875"
"64","urn:cts:latinLit:phi0972.phi001:34.2","Ceterum inter tumultum cum forte paropsis excidisset et puer iacentem sustulisset, animadvertit Trimalchio colaphisque obiurgari puerum ac proicere rursus paropsidem iussit. ","0.003125","0.003125","0.003125","0.315625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.628125","0.003125"
"65","urn:cts:latinLit:phi0972.phi001:34.3","Insecutus est lecticarius argentumque inter reliqua purgamenta scopis coepit everrere.","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.728571428571429","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143","0.0142857142857143"
"66","urn:cts:latinLit:phi0972.phi001:34.4","Subinde intraverunt duo Aethiopes capillati cum pusillis utribus, quales solent esse qui harenam in amphitheatro spargunt, vinumque dedere in manus; aquam enim nemo porrexit. ","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.159375","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.628125","0.003125","0.159375"
"67","urn:cts:latinLit:phi0972.phi001:34.5","Laudatus propter elegantias dominus Aequum inquit Mars amat. Itaque iussi suam cuique mensam assignari. Obiter et putidissimi servi minorem nobis aestum frequentia sua facient.","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.0894736842105263","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.00175438596491228","0.17719298245614","0.00175438596491228","0.703508771929825"
"68","urn:cts:latinLit:phi0972.phi001:34.6","Statim allatae sunt amphorae vitreae diligenter gypsatae, quarum in cervicibus pittacia erant affixa cum hoc titulo: Falernum Opimianum annorum centum. ","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.940625","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125","0.003125"
"69","urn:cts:latinLit:phi0972.phi001:34.7","Dum titulos perlegimus, complosit Trimalchio manus et Eheu inquit ergo diutius vivit vinum quam homuncio. Quare tengomenas faciamus. vita vinum est. Verum Opimianum praesto. Heri non tam bonum posui, et multo honestiores cenabant. ","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.867307692307692","0.00192307692307692","0.00192307692307692","0.0980769230769231","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692","0.00192307692307692"
"70","urn:cts:latinLit:phi0972.phi001:34.8","Potantibus ergo nobis et accuratissime lautitias mirantibus larvam argenteam attulit servus sic aptatam, ut articuli eius vertebraeque luxatae in omnem partem flecterentur. ","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.543243243243243","0.0027027027027027","0.137837837837838","0.272972972972973","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"71","urn:cts:latinLit:phi0972.phi001:34.9","Hanc cum super mensam semel iterumque abiecisset, et catenatio mobilis aliquot figuras exprimeret, Trimalchio adiecit:","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.188888888888889","0.0037037037037037","0.744444444444444","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037","0.0037037037037037"
"72","urn:cts:latinLit:phi0972.phi001:34.10.1","Eheu nos miseros, quam totus homuncio nil est.","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"73","urn:cts:latinLit:phi0972.phi001:34.10.2","Sic erimus cuncti, postquam nos auferet Orcus.","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.425","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"74","urn:cts:latinLit:phi0972.phi001:34.10.3","Ergo vivamus, dum licet esse bene.","0.841666666666667","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333","0.00833333333333333"
"75","urn:cts:latinLit:phi0972.phi001:35.1","Laudationem ferculum est insecutum plane non pro expectatione magnum; novitas tamen omnium convertit oculos.","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.408108108108108","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.543243243243243","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027","0.0027027027027027"
"76","urn:cts:latinLit:phi0972.phi001:35.2","Rotundum enim repositorium duodecim habebat signa in orbe disposita, super quae proprium convenientemque materiae structor imposuerat cibum: ","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.888235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647","0.00588235294117647"
"77","urn:cts:latinLit:phi0972.phi001:35.3","super arietem cicer arietinum, super taurum bubulae frustum, super geminos testiculos ac rienes, super cancrum coronam, super leonem ficum Africanam, super virginem steriliculam, ","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05","0.05"
