"","identifier","text","insequor_novus_perterreo_circumvenio_conspicio_cado_committo","collis_fodio_altitudo_natura_pedum_vallus_mons","consto_tres_frumentarius_centurio_eo_audio_egredior","potestas_sive_aeduorum_fides_interfacio_nuntius_fortuna","agger_turris_porta_vallus_clamor_eruptio_subsidium","jus_caesare_liber_pax_injuria_respondeo_regnum","auctoritas_senatus_quisquam_publicus_magistratus_gratia_frater","romanis_concilium_dis_ratio_exspecto_communis_liber","labienum_galliam_praeficio_hiberna_hiemo_crassus_deduco","ullus_prior_moror_fortuna_vereor_supero_enim","dimitto_concilium_littera_polliceor_evoco_remus_finitimus","pons_domus_traduco_occido_armo_occupo_confero","post_moveo_tertius_supra_dux_accedo_explorator","nitor_memoria_magnitudo_doceo_genus_gravis_publicus","tempestas_sero_commeatus_portus_tueor_insula_aestus"
"54","urn:cts:latinLit:stoa0069.stoa001.hc:1.12.3","is impedio et inopinor aggredior magnus pars is concido  reliquus sui fuga mando atque in proximus silva abdo","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"55","urn:cts:latinLit:stoa0069.stoa001.hc:1.12.4","is pagus appello tigurinus  nam omnis civitas helvetia in quattuor pagus divido sum","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"56","urn:cts:latinLit:stoa0069.stoa001.hc:1.12.5","hic pagus unus  cum domus exeo  pater noster memoria l  casses consul interfacio et is exercitus sub jugum mitto","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.584466019417476","0.00194174757281553","0.00194174757281553","0.00194174757281553"
"57","urn:cts:latinLit:stoa0069.stoa001.hc:1.12.6","ito sive cado sive consilium deus immortales qui pars civitas helvetiae insignis calamitas populus romano infero  is princeps poena persolvo","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.647311827956989","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.324731182795699","0.0021505376344086"
"58","urn:cts:latinLit:stoa0069.stoa001.hc:1.12.7","qui in res caesar non solus publicus  sed etiam privo injuria ulciscor sum  qui is socer l  piso avus  l  piso lego  tigurini idem proelium qui casses interfacio","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.798230088495575","0.00176991150442478","0.178761061946903","0.00176991150442478"
"59","urn:cts:latinLit:stoa0069.stoa001.hc:1.13.1","hic proelium facio  reliquus copia helvetiorum ut consequor possum  pons in aro facio curo atque ito exercitus traduco","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"60","urn:cts:latinLit:stoa0069.stoa001.hc:1.13.2","helvetii repentinus is advenio commoveo cum is qui ipse dies xx aeger conficio  ut flumen transeo  ille unus dies facio intellego  lego ad is mitto  qui legatio divico princeps sum  qui bello cassiano dux helvetiorum sum","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.725301204819277","0.00240963855421687","0.00240963855421687"
"61","urn:cts:latinLit:stoa0069.stoa001.hc:1.13.3","is ito cum caesare ago  si pax populus romanus cum helvetiis facio  in is pars eo atque ibi sum helvetios ubi is caesar constituo atque sum volo","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"62","urn:cts:latinLit:stoa0069.stoa001.hc:1.13.4","si bello persequor persevero  reminisco et vetus incommodum populus romani et pristinus virtus helvetiorum  qui improviso unus pagus adorior sum  cum is qui flumen transeo suus auxilium fero non possum  neo ob is res aut suus magnopere virtus tribuo aut ipse despicio  sui ito ab pater magnus suus disco  ut magnus virtus contendo qui dolus aut insidiae nitor","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.0625766871165644","0.00122699386503067","0.00122699386503067","0.123926380368098","0.00122699386503067","0.737423312883436","0.00122699386503067"
"63","urn:cts:latinLit:stoa0069.stoa001.hc:1.13.5","quare neo committo ut is locus ubi consto ex calamitas populus romani et internecio exercitus nomen capio aut memoria prodo","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.00240963855421687"
"64","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.1","hic caesar ito respondeo  is sui parvus dubitatio do  qui is res qui lego helvetii commemoro memoria teneo  atque is gravis fero qui parvus mereo populus romani accido","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726"
"65","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.2","qui si aliqui injuria sui conscius sum  non sum difficilis caveo  sed is deceptus  qui neque committo ab sui intellego quare timeo neque sino causa timeo puto","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.539784946236559","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.0021505376344086","0.432258064516129","0.0021505376344086","0.0021505376344086","0.0021505376344086"
"66","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.3","qui si vetus contumelia obliviscor volo  num etiam recens injurius  qui is invitus ito per provincia per vis tento  qui haeduos  qui ambarros  qui allobrogas vexo  memoria depono possum","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.487378640776699","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.293203883495146","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553"
"67","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.4","qui suus victoria tam insolens glorior quisque tam diu sui impunis injuria fero admiror  idem pertineo","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.48433734939759","0.12289156626506","0.00240963855421687","0.12289156626506","0.00240963855421687","0.243373493975904","0.00240963855421687","0.00240963855421687","0.00240963855421687"
"68","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.5","consuesco enim deus immortalis  qui gravis homo ex commutatio res doleo  qui pro scelus is ulciscor volo  hic secundus interdum res et diuturnus impunitas concedo","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.196116504854369","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.778640776699029","0.00194174757281553"
"69","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.6","cum is ito sum  tamen  si obsideo ab is sui do  utor is qui polliceor facio intellego  et si haeduis de injurius qui ipse socius is infero  ito si allobrogibus satisfacio  sui cum is pax sum facio","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.550684931506849","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.413698630136986","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"70","urn:cts:latinLit:stoa0069.stoa001.hc:1.14.7","divico respondeo  ito helvetios ab magnus suus instituo sum utor obsideo accipio  non do  consuo  is res populus romanum sum testo  hic respondeo do discedo","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.161904761904762","0.796825396825397","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"71","urn:cts:latinLit:stoa0069.stoa001.hc:1.15.1","posterus dies castra ex is locum moveo  idem facio caesar equito omnis  ad numerus quattuor mille  qui ex omnis provincia et haeduis atque is socius cogo habeo  praemitto  qui video qui in pars hostis ito facio  qui cupidus novus agmen insequor alienus locum cum equito helvetiorum proelium committo  et paucus de noster cado","0.452631578947368","0.00150375939849624","0.0766917293233083","0.00150375939849624","0.00150375939849624","0.227067669172932","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.00150375939849624","0.227067669172932","0.00150375939849624","0.00150375939849624"
"72","urn:cts:latinLit:stoa0069.stoa001.hc:1.15.2","qui proelium tollo helvetii  qui quingenti eques tantus multitudo eques propello  audax subsisto non numquam et novus agmen proelium noster lacesso coepio  caesar suus ab proelium contineo  atque sero habeo in praesens hostis rapina  pabulatio populatio prohibeo","0.652032520325203","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0829268292682927","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.0016260162601626","0.245528455284553"
"73","urn:cts:latinLit:stoa0069.stoa001.hc:1.15.3","ito dies circito xv ito facio utor inter novus hostis agmen et noster primus non amplus quini aut senex mille passus intersum","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.192452830188679","0.00377358490566038"
"74","urn:cts:latinLit:stoa0069.stoa001.hc:1.16.1","interim cottidie caesar haeduos frumentum  qui sum publicus polliceor  flagito","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.569811320754717","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"75","urn:cts:latinLit:stoa0069.stoa001.hc:1.16.2","nam propter frigus  qui gallia sub septentriones  ut ante dico sum  pono sum   non modus frumentum in ager maturus non sum  sed neo pabulum quidem sero magnus copia suppeto","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317"
"76","urn:cts:latinLit:stoa0069.stoa001.hc:1.16.3","is autem frumentum qui flumen aro navis subveho propterea utor parvus possum qui ito ab aro helvetii averto  ab qui discedo nolo","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"77","urn:cts:latinLit:stoa0069.stoa001.hc:1.16.4","dies ex dies duco haedui  confero  comporto  adsum dico","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.237209302325581","0.237209302325581","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.469767441860465","0.00465116279069767","0.00465116279069767"
"78","urn:cts:latinLit:stoa0069.stoa001.hc:1.16.5","ubi sui diu duco intellego et dies insto qui dies frumentum miles metior oportet  convoco is princeps  qui magnus copia in castrum habeo  in hic diviciaco et lisco  qui superus magistratus praesum  qui vergobretum appello haedui  qui creo annuus et vita nex in suus habeo potestas  gravis is accuso","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.430674846625767","0.00122699386503067","0.430674846625767","0.123926380368098","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067","0.00122699386503067"
"79","urn:cts:latinLit:stoa0069.stoa001.hc:1.16.6","qui  cum neque emo neque ex ager sumo possum  tam necessarius tempus  tam propinquus hostis ab is non sublevo  praesertim cum magnus ex pars is prex adduco bellus suscipio   multus etiam gravis qui sum destituo queror","0.00176991150442478","0.00176991150442478","0.355752212389381","0.00176991150442478","0.00176991150442478","0.178761061946903","0.00176991150442478","0.355752212389381","0.00176991150442478","0.0902654867256637","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"80","urn:cts:latinLit:stoa0069.stoa001.hc:1.17.1","tum demos liscus oratio caesaris adduco qui antea taceo propono  sum non nullus  qui auctoritas apud plebs multus valeo  qui privatim multus possum qui ipse magistratus","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.972815533980583","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553"
