"","dico_meus_sui_volo_habeo_jam_neo","idem_is_coepio_alius_omnis_meus_rideo","magnus_suus_venio_omnis_nitor_malus_tantus","omnis_sui_meus_jam_facio_tamquam_multus","sui_omnis_meus_suus_tamquam_coepio_possum","supo_jam_unus_lego_metior_mors_rapio","suus_neo_facio_magnus_alius_verbum_sui","totus_suus_pectus_omnis_lacrima_malus_lego","nitor_tellus_omnis_caelus_magnus_peto_sanguis"
"certus",0.00092341168618631,0.00238640815890391,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00712893265221908,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"curro",9.14268996224069e-06,0.00298004202927802,1.25901771437924e-05,0.00642909389556893,1.29824606956002e-05,0.000725699731064217,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"frequens",0.00275194967863445,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00325859763459566,1.42294064914552e-05,1.47000455701413e-05,0.000753023166536241,0.0039623868945532
"impono",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00585508977371571,0.00499452167850079,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"juvenis",9.14268996224069e-06,1.18726774074822e-05,0.00630767874904,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00442471371661252,1.47651601281616e-05,1.9713367634593e-05
"littera",0.00366621867485852,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.000725699731064217,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"loquor",9.14268996224069e-06,1.18726774074822e-05,0.0031601344630919,1.28325227456466e-05,0.00390772066937567,1.42294064914552e-05,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"muto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00450421548372195,1.29824606956002e-05,1.42294064914552e-05,0.00662972055213371,1.47651601281616e-05,1.9713367634593e-05
"nullus",0.00183768068241038,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,0.00390772066937567,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"officium",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,0.00650421280849572,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"pereo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00589471827362665,0.0059208292113928,1.9713367634593e-05
"quidam",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00715333584327573,1.42294064914552e-05,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"sero",0.00092341168618631,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00390772066937567,0.00570599200307355,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"anser",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0085518733013646,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"armo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00570599200307355,1.47000455701413e-05,0.00518257120498472,1.9713367634593e-05
"fabula",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,0.00450421548372195,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,0.00370605519216856,1.9713367634593e-05
"facies",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,0.00148470460258427,0.00813560323061704,1.9713367634593e-05
"humanus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00444431319857664,0.00889072880320145
"libido",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,0.00390772066937567,0.00357158102935527,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"licet",0.00229481518052241,0.00298004202927802,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.00494805527628285
"mitto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0085518733013646,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"navigium",9.14268996224069e-06,1.18726774074822e-05,0.00630767874904,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00368971143810546,1.47651601281616e-05,1.9713367634593e-05
"peto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00295470915959839,1.47651601281616e-05,0.0108620655666608
"sedeo",9.14268996224069e-06,0.00357367589965213,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,0.00499452167850079,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"solvo",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,0.00386258934643962,1.29824606956002e-05,0.00428305135392803,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"spiritus",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,0.00257933707187496,1.29824606956002e-05,0.00357158102935527,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"tellus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0148047390935794
"vel",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0103503772498413,1.9713367634593e-05
"voluptas",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,0.00589471827362665,1.47651601281616e-05,0.00494805527628285
"aureus",0.00458048767108259,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"auris",9.14268996224069e-06,1.18726774074822e-05,0.00882571417779848,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"balneum",0.000466277188074275,0.00772911299227089,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"cado",9.14268996224069e-06,1.18726774074822e-05,0.00127160789152303,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,0.00295470915959839,0.00518257120498472,1.9713367634593e-05
"cella",9.14268996224069e-06,1.18726774074822e-05,0.00441915217747114,1.28325227456466e-05,0.00325859763459566,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"consilium",9.14268996224069e-06,1.18726774074822e-05,0.00441915217747114,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"debeo",0.00275194967863445,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00589471827362665,1.47651601281616e-05,1.9713367634593e-05
"dius",0.00092341168618631,1.18726774074822e-05,1.25901771437924e-05,0.0057874677582866,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"ebrius",9.14268996224069e-06,0.00476094364040035,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00428305135392803,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"effundo",9.14268996224069e-06,0.00416730977002624,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00518257120498472,1.9713367634593e-05
"emo",0.00366621867485852,1.18726774074822e-05,1.25901771437924e-05,0.00386258934643962,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Fortunata",0.00640902566353072,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"immo",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,0.00193771093459263,1.29824606956002e-05,0.00357158102935527,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"jaceo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00813560323061704,1.9713367634593e-05
"Lichas",9.14268996224069e-06,1.18726774074822e-05,0.0031601344630919,1.28325227456466e-05,0.00325859763459566,1.42294064914552e-05,1.47000455701413e-05,0.00296779718576048,1.9713367634593e-05
"Mox",9.14268996224069e-06,0.00298004202927802,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"nolo",0.00503762216919462,1.18726774074822e-05,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"potio",0.00320908417674648,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00143717005563698,0.00221970688109133,0.00149128117294432,1.9713367634593e-05
"quisquam",9.14268996224069e-06,1.18726774074822e-05,0.00504866103466076,0.00386258934643962,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Sic",0.00458048767108259,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"subeo",9.14268996224069e-06,0.00476094364040035,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"tot",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,0.00665908721780088,0.00100538174936424
"tunica",9.14268996224069e-06,1.18726774074822e-05,0.00190111674871265,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,0.0059208292113928,1.9713367634593e-05
"Ut",0.00138054618429834,0.00298004202927802,1.25901771437924e-05,0.0012960847973103,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"utor",0.00092341168618631,0.00060550654778159,0.00504866103466076,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"velut",9.14268996224069e-06,0.00298004202927802,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00641746232764631,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"vis",9.14268996224069e-06,1.18726774074822e-05,0.00630767874904,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"aliqui",9.14268996224069e-06,0.00298004202927802,1.25901771437924e-05,1.28325227456466e-05,0.0052059667389357,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"argenteus",0.00183768068241038,0.00357367589965213,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"cibus",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,0.0057874677582866,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,1.9713367634593e-05
"crinis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,0.00665908721780088,1.9713367634593e-05
"ecce",0.000466277188074275,1.18726774074822e-05,1.25901771437924e-05,0.00322096320915729,1.29824606956002e-05,0.00499452167850079,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"extro",9.14268996224069e-06,0.00060550654778159,0.00190111674871265,1.28325227456466e-05,0.00585508977371571,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"filius",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00386258934643962,0.00455684370415569,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"fluctus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,0.00665908721780088,1.9713367634593e-05
"furo",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,0.00428305135392803,1.47000455701413e-05,1.47651601281616e-05,0.00297671851282355
"gravis",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00428305135392803,1.47000455701413e-05,1.47651601281616e-05,0.00691939203974215
"iterum",9.14268996224069e-06,0.00060550654778159,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00784040297679184,1.47000455701413e-05,1.47651601281616e-05,0.00100538174936424
"ludo",9.14268996224069e-06,0.00772911299227089,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"mollis",9.14268996224069e-06,0.00357367589965213,0.00190111674871265,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0039623868945532
"pallium",9.14268996224069e-06,0.00594821138114856,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.0022295391793524,1.9713367634593e-05
"prior",0.00138054618429834,1.18726774074822e-05,0.00378964332028152,1.28325227456466e-05,0.00260947459981565,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"Quartilla",9.14268996224069e-06,0.00476094364040035,1.25901771437924e-05,1.28325227456466e-05,0.00131122853025562,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"rapio",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00926334362593736,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sermo",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,0.00325859763459566,1.42294064914552e-05,0.00442471371661252,1.47651601281616e-05,1.9713367634593e-05
"sive",9.14268996224069e-06,0.0011991404181557,1.25901771437924e-05,1.28325227456466e-05,0.000662105495475612,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,0.0098763971849311
"sto",9.14268996224069e-06,0.00357367589965213,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00499452167850079,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"sub",0.00138054618429834,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00221970688109133,1.47651601281616e-05,0.00691939203974215
"tento",9.14268996224069e-06,0.00416730977002624,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,0.00442471371661252,1.47651601281616e-05,1.9713367634593e-05
"ullus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.00257933707187496,1.29824606956002e-05,0.00143717005563698,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"umquam",0.00458048767108259,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00196035156503564,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"votum",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,0.0012960847973103,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00518257120498472,1.9713367634593e-05
"vulnus",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,1.29824606956002e-05,0.00428305135392803,0.00515971599511958,1.47651601281616e-05,1.9713367634593e-05
"Ac",0.00092341168618631,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00585508977371571,1.42294064914552e-05,0.000749702324077205,1.47651601281616e-05,1.9713367634593e-05
"aio",0.00366621867485852,0.0011991404181557,0.00127160789152303,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"aliquot",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,0.000654458660027975,1.29824606956002e-05,0.00784040297679184,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"beneficium",0.00412335317297055,1.18726774074822e-05,0.000642099034333413,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,0.00149128117294432,1.9713367634593e-05
"cieo",9.14268996224069e-06,0.00179277428852981,1.25901771437924e-05,0.00193771093459263,1.29824606956002e-05,0.0028601107047825,1.47000455701413e-05,1.47651601281616e-05,0.00199105013109389
"clamor",9.14268996224069e-06,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,0.00428305135392803,0.00148470460258427,1.47651601281616e-05,1.9713367634593e-05
"contineo",0.000466277188074275,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00715333584327573,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"converto",9.14268996224069e-06,1.18726774074822e-05,1.25901771437924e-05,1.28325227456466e-05,0.00585508977371571,0.00214864038020974,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
"coquus",0.00366621867485852,1.18726774074822e-05,0.00253062560590227,1.28325227456466e-05,1.29824606956002e-05,1.42294064914552e-05,1.47000455701413e-05,1.47651601281616e-05,1.9713367634593e-05
