"","identifier","text","eius_quem_fecit_suo_deinde_mea_manu","nunc_illum_quia_es_unquam_nemo_vides","iussit_mea_afferri_puerum_coepi_tota_fortunata","ita_plane_vinum_rogo_vos_bene_oportet","suum_mehercules_nemo_illum_puto_magis_potest","statim_fit_summam_puer_quem_esset_aquam","altera_habebat_pro_puer_omnium_nobis_factum","ceterum_mensam_ecce_factus_suam_hac_subito","homines_medio_amici_meo_quibus_volo_circa","fuit_illius_male_sestertium_sibi_quicquid_die","hic_c_illum_bene_erant_hanc_scio","minus_cocus_supra_puer_circa_voce_putes","triclinium_familia_eius_iussit_post_res_melius","nobis_pedes_servus_totum_cena_domini_sumus","homo_facere_potui_aliquis_panem_nostrum_plus"
"60","urn:cts:latinLit:phi0972.phi001:33.6","Accipimus nos cochlearia non minus selibras pendentia ovaque ex farina pingui figurata pertundimus.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"61","urn:cts:latinLit:phi0972.phi001:33.7","Ego quidem paene proieci partem meam, nam videbatur mihi iam in pullum coisse. ","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.00465116279069767","0.934883720930233","0.00465116279069767"
"62","urn:cts:latinLit:phi0972.phi001:33.8","Deinde ut audivi veterem convivam: Hic nescio quid boni debet esse, perse cutus putamen manu pinguissimam ficedulam inveni piperato vitello circumdatam.","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.725301204819277","0.00240963855421687","0.00240963855421687","0.00240963855421687","0.243373493975904"
"63","urn:cts:latinLit:phi0972.phi001:34.1","Iam Trimalchio eadem omnia lusu intermisso poposcerat feceratque potestatem clara voce, si quis nostrum iterum vellet mulsum sumere, cum subito signum symphonia datur et gustatoria pariter a choro cantante rapiuntur. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.479365079365079","0.161904761904762"
"64","urn:cts:latinLit:phi0972.phi001:34.2","Ceterum inter tumultum cum forte paropsis excidisset et puer iacentem sustulisset, animadvertit Trimalchio colaphisque obiurgari puerum ac proicere rursus paropsidem iussit. ","0.00317460317460317","0.00317460317460317","0.638095238095238","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.320634920634921","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"65","urn:cts:latinLit:phi0972.phi001:34.3","Insecutus est lecticarius argentumque inter reliqua purgamenta scopis coepit everrere.","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"66","urn:cts:latinLit:phi0972.phi001:34.4","Subinde intraverunt duo Aethiopes capillati cum pusillis utribus, quales solent esse qui harenam in amphitheatro spargunt, vinumque dedere in manus; aquam enim nemo porrexit. ","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.479365079365079","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"67","urn:cts:latinLit:phi0972.phi001:34.5","Laudatus propter elegantias dominus Aequum inquit Mars amat. Itaque iussi suam cuique mensam assignari. Obiter et putidissimi servi minorem nobis aestum frequentia sua facient.","0.444247787610619","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.532743362831858","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478","0.00176991150442478"
"68","urn:cts:latinLit:phi0972.phi001:34.6","Statim allatae sunt amphorae vitreae diligenter gypsatae, quarum in cervicibus pittacia erant affixa cum hoc titulo: Falernum Opimianum annorum centum. ","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.955555555555555","0.00317460317460317","0.00317460317460317","0.00317460317460317","0.00317460317460317"
"69","urn:cts:latinLit:phi0972.phi001:34.7","Dum titulos perlegimus, complosit Trimalchio manus et Eheu inquit ergo diutius vivit vinum quam homuncio. Quare tengomenas faciamus. vita vinum est. Verum Opimianum praesto. Heri non tam bonum posui, et multo honestiores cenabant. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.390291262135922","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.584466019417476"
"70","urn:cts:latinLit:phi0972.phi001:34.8","Potantibus ergo nobis et accuratissime lautitias mirantibus larvam argenteam attulit servus sic aptatam, ut articuli eius vertebraeque luxatae in omnem partem flecterentur. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.276712328767123","0.550684931506849","0.00273972602739726"
"71","urn:cts:latinLit:phi0972.phi001:34.9","Hanc cum super mensam semel iterumque abiecisset, et catenatio mobilis aliquot figuras exprimeret, Trimalchio adiecit:","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"72","urn:cts:latinLit:phi0972.phi001:34.10.1","Eheu nos miseros, quam totus homuncio nil est.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.309090909090909"
"73","urn:cts:latinLit:phi0972.phi001:34.10.2","Sic erimus cuncti, postquam nos auferet Orcus.","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"74","urn:cts:latinLit:phi0972.phi001:34.10.3","Ergo vivamus, dum licet esse bene.","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.443478260869565","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"75","urn:cts:latinLit:phi0972.phi001:35.1","Laudationem ferculum est insecutum plane non pro expectatione magnum; novitas tamen omnium convertit oculos.","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.13972602739726","0.00273972602739726","0.824657534246575","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"76","urn:cts:latinLit:phi0972.phi001:35.2","Rotundum enim repositorium duodecim habebat signa in orbe disposita, super quae proprium convenientemque materiae structor imposuerat cibum: ","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606"
"77","urn:cts:latinLit:phi0972.phi001:35.3","super arietem cicer arietinum, super taurum bubulae frustum, super geminos testiculos ac rienes, super cancrum coronam, super leonem ficum Africanam, super virginem steriliculam, ","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667","0.0666666666666667"
"78","urn:cts:latinLit:phi0972.phi001:35.4","super libram stateram in cuius altera parte scriblita erat, in altera placenta, super scorpionem pisciculum marinum, super sagittarium oclopetam, super capricornum locustam marinam, super aquarium anserem, super pisces duos mullos. ","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.961643835616438","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726","0.00273972602739726"
"79","urn:cts:latinLit:phi0972.phi001:35.5","In medio autem caespes cum herbis excisus favum sustinebat.","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.784615384615385","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154","0.0153846153846154"
"80","urn:cts:latinLit:phi0972.phi001:35.6","Circumferebat Aegyptius puer clibano argenteo panem  Atque ipse etiam taeterrima voice de Laserpiciario mimo canticum extorsit.","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.878260869565217","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304","0.00869565217391304"
"81","urn:cts:latinLit:phi0972.phi001:35.7","Nos ut tristiores ad tam viles accessimus cibos, Suadeo inquit Trimalchio cenemus; hoc est ius cenae.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.309090909090909","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.612121212121212","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"82","urn:cts:latinLit:phi0972.phi001:36.1","Haec ut dixit, ad symphoniam quattuor tripudiantes procurrerunt superioremque partem repositorii abstulerunt. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038"
"83","urn:cts:latinLit:phi0972.phi001:36.2","Quo facto videmus infra scilicet in altero ferculo altilia et sumina leporemque in medio pinnis subornatum, ut Pegasus videretur. ","0.00377358490566038","0.192452830188679","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038"
"84","urn:cts:latinLit:phi0972.phi001:36.3","Notavimus etiam circa angulos repositorii Marsyas quattuor, ex quorum utriculis garum- piperatum currebat super pisces, qui tanquam in euripo natabant. ","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.947169811320755","0.00377358490566038","0.00377358490566038"
"85","urn:cts:latinLit:phi0972.phi001:36.4","Damus omnes plausum a familia inceptum et res electissimas ridentes aggredimur.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606"
"86","urn:cts:latinLit:phi0972.phi001:36.5","Non minus et Trimalchio eiusmodi methodio laetus Carpe inquit.","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.00606060606060606","0.915151515151515","0.00606060606060606","0.00606060606060606","0.00606060606060606"
"87","urn:cts:latinLit:phi0972.phi001:36.6","Processit statim scissor et ad symphoniam gesticulatus ita laceravit obsonium, ut putares essedarium hydraule cantante pugnare. ","0.00377358490566038","0.192452830188679","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.00377358490566038","0.381132075471698","0.00377358490566038","0.00377358490566038"
"88","urn:cts:latinLit:phi0972.phi001:36.7","Ingerebat nihilo minus Trimalchio lentissima voce: Carpe, Carpe. Ego suspicatus ad aliquam urbanitatem totiens iteratam vocem pertinere, non erubui eum, qui supra me accumbebat, hoc ipsum interrogare. ","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.00194174757281553","0.972815533980583","0.00194174757281553","0.00194174757281553","0.00194174757281553"
